Stock ID,alpha,beta
000009,-0.09307470398643079,0.8837213148158659
000027,0.0015552567862534544,0.42343272380859026
000037,0.02542876672074619,0.7513865020722134
000048,-0.0027958428586282785,0.5750284053363749
000050,-0.05889729188572506,0.825417867818498
000088,0.0024335200373831016,0.45354220255891825
000156,0.0034947027730380525,0.7204586640649016
000301,-0.052699695657636235,0.529033864719203
000401,-0.06842863734767408,0.5937648354911818
000422,0.10819760655642427,0.9124622372093872
000429,0.17126410312205484,-0.004546424596119097
000430,0.013628684993851083,1.0124246600973348
000488,-0.05444931051046724,0.411327721251047
000507,-0.016707087425140425,0.76304489116062
000516,-0.16551312184968595,1.0651020974250496
000531,-0.047279344943483154,0.6629175126165169
000534,0.006022856052428381,0.9025823506669723
000536,0.11083777251480476,1.0191304963684509
000539,-0.02426792595229772,0.35327039182640374
000543,0.10218155931261583,0.21834723835940836
000545,-0.09099346311316879,1.3557076479696712
000552,-0.021277910656771544,0.4872899813706998
000558,0.12976960825494227,0.9429098551794861
000566,0.060214137955141064,1.157459472178965
000567,-0.00029850991841355937,0.9730123611806492
000582,0.04323476316248778,0.4429091268366843
000589,-0.06967601085609587,0.9750895745409329
000591,-0.0559572779826187,0.6007722712010091
000593,-0.1067158832713429,1.2654491889363133
000600,0.03012877436548827,0.5796234916088431
000601,-0.01772795947036816,0.9481212369443516
000603,0.08793931234184758,0.7666004047163097
000605,0.1261332884641392,1.1126566836191523
000610,0.052653286819252416,0.9332206739461331
000615,0.09819842430461642,0.6549578055793213
000619,0.018253759391403584,0.9187311454455118
000620,0.11802548748685271,0.8220113822048849
000635,0.04054814980136965,1.7256805722730537
000637,0.02926087918572794,0.4949801745982366
000659,0.21503447079170124,1.7589398566913266
000665,0.0386568278409538,1.509125873888114
000669,-0.034534124821466596,0.5018616226520823
000672,-0.001247530673435306,0.5830587725849401
000678,0.12510494763247504,1.4765637466451944
000683,0.012650550949328817,0.6693482732245064
000690,0.016485726757812243,0.4619421240592323
000697,0.243150887086643,1.3452675537810357
000698,-0.06118127088275806,1.416514900726056
000700,0.018300016138764513,1.020718199852637
000702,0.15399554011251881,1.4836012373692165
000703,-0.02660558796415956,0.4265452571600519
000707,-0.0159683866941997,1.274573306910051
000708,-0.04923743452363147,0.36934784940833204
000709,0.005268824785455539,0.30630853384351786
000716,0.17547625868042638,1.2671878670661894
000717,0.05624966460806547,0.9846186655155986
000723,-0.14616857463282934,0.9674048581713612
000726,0.007260400544278152,0.352941343491228
000735,0.06987600470032426,1.169868046588069
000737,0.25756082918377776,1.3512612243010695
000756,-0.09527830374243426,0.8184212681768975
000759,0.7519531852853384,1.5517002369398343
000761,-0.025184808734514775,0.4443258459511001
000767,-0.058389403497706036,0.6914005153736752
000778,-0.0028116271588698987,0.31904618106002164
000789,-0.08076105508156409,0.535910632839437
000791,0.05566099706331734,0.5714544640231194
000793,0.9697538523369194,2.5874701297100406
000798,-0.04515119325325348,0.9799585170855131
000812,-0.0020394674224648115,0.992767714352988
000815,0.056870663118204184,1.455377350445808
000818,-0.19816494513604194,1.17080780744434
000823,0.03347917862277155,1.1066978453659762
000825,-0.025931450378627516,0.43990961873610024
000830,0.04472601989772674,0.4233148767305561
000837,-0.0612765044983349,1.305465504528805
000850,0.06187376282912592,0.880753365102929
000859,0.1639658103331139,2.0570966647075393
000862,-0.09129200956907962,1.2064582708383524
000875,0.08321934503122803,0.6293352868567034
000876,-0.017173150030511865,0.5497399036386281
000877,-0.04441926733831321,0.3881833060310286
000878,0.059511552766775264,0.6319502643917074
000883,0.054046412338817046,0.26516882366336125
000887,0.021560563665032294,0.6705059424907003
000898,-0.018290901077449177,0.5858035027928804
000899,0.06311099560438829,0.611811487486782
000902,0.05908653573756381,0.44957393891068437
000903,0.09654990050370477,1.0338669442450432
000905,-0.006784318904440156,0.5986245716441171
000909,-0.03277342171496483,0.7259662579634542
000911,-0.028915088302678842,0.9334859305913461
000912,-0.016127810949269496,0.5678135320883966
000930,-0.06330251034272447,0.659023464660218
000933,0.043844397107616194,0.5289828326218573
000936,0.001580226233557011,1.2188383772938414
000937,-0.00012985389970890474,0.24966778013819435
000949,0.11583638254609667,1.0370507395214497
000952,-0.08079106038749513,1.1418229646464195
000958,0.23237218744961655,0.5989204132541898
000959,-0.031132346399935097,0.34091427854781514
000960,0.017038096136110147,0.7630259557981892
000966,0.023400524114296783,0.6069696365213552
000968,-0.019634580599449093,0.6920137407410657
000973,0.12827216514167855,1.0638699532125877
000981,0.13807382029311993,0.7364609228444542
000993,-0.05401726647742712,0.7835901562000376
001201,-0.14946376410936307,0.9033551036637418
001202,-0.05697324590566739,1.0400810759868888
001205,0.07556426943343447,0.9909342349255577
001211,-0.048259901729403365,1.2405200643270247
001212,0.04097527787227803,1.0159398177047885
001258,0.024529262537106928,0.8509520649215683
001269,-0.21405677083502955,1.1307783148282076
001283,0.08255797500478615,1.1765951679087274
001286,0.047208685945169034,0.4582126136201615
001289,-0.09490033578379709,0.5682235012929586
001322,-0.13288841407280774,1.0846536800905853
001376,-0.11826863546067884,0.9151493569009069
001872,0.07227134642174081,0.12990455635340362
001896,-0.0026758043055426645,0.8107126794242159
002001,0.09360662299116485,0.34054093412587916
002004,-0.0034047128821314467,0.4270655531367161
002009,0.06131126055546439,1.2843366610302023
002015,-0.18010268555725284,1.121063246382474
002023,0.06322990506238854,1.1805725134602445
002031,0.1361941770475615,1.249477801541134
002036,0.008956979512310788,1.3205136717855526
002039,0.041460915524238556,0.27427329257687255
002040,-0.02761859465448418,0.8847121268328579
002042,0.026898335335249275,0.8757650625637645
002053,0.07675232486304555,0.5868729683468881
002054,-0.04325000966998478,0.8867182472140278
002067,0.06275226499673124,0.9417715295586186
002068,-0.007472727426622421,1.3520115125835288
002069,-0.04810034083061984,0.7389159675223085
002075,0.23024570145437032,0.9082550984600904
002078,0.08138045587453277,0.3027104982150394
002080,-0.05079625742423509,0.7306163060725919
002082,0.013709715891973805,0.8888082959282387
002083,0.005838311227904395,0.6515973936972085
002086,0.044443394088439864,0.739229931791212
002092,-0.10817379892502116,0.5961261440107076
002099,-0.10838218462167917,0.9050620692933609
002100,-0.09668165721140727,0.623613089780515
002105,-0.06447966799729886,1.0933773212778757
002108,-0.03791434780396047,0.6948641836670879
002109,-0.12615084198329218,0.9473506604050317
002110,-0.04481578649821652,0.31119917432800026
002120,0.012749391558938086,0.6446059315614368
002121,-0.08681502048960389,1.1784119608805002
002124,-0.06837196821768095,0.5905728910284358
002125,0.0005443058497600801,1.2287641779697722
002128,0.11590426967297725,0.28385092702818987
002129,-0.19213162573535067,1.1194059108276517
002132,-0.03525174552208864,1.30451013471265
002134,0.2813775995742094,1.104481822507481
002138,0.06285412156720968,0.6028726006810184
002156,0.11501418678763015,0.8419520505479632
002157,0.023699966967939037,0.5322222495904834
002160,-0.03604922513574553,1.0104580278042896
002162,-0.045949855505263114,1.121268357046587
002165,0.029179962221576046,1.0174292599035466
002166,0.018296951687570825,0.8496322776992334
002167,0.1045045476167135,1.2305865240255294
002169,-0.028052040660324254,1.1167087144284116
002170,0.18047602427149864,0.9615444426044603
002171,0.05028082382771289,0.8538946035274207
002172,-0.040161604587311626,1.162527297582866
002173,0.015380594691683423,1.0396093259281274
002182,-0.07559483374823993,1.038902654355544
002185,0.13418049233067753,1.0447531340659089
002193,0.03491098220494858,1.216608698621634
002197,-0.3336137126240625,0.9309391197375892
002201,-0.10898914697044546,1.3920894331582478
002203,0.006140740048042029,0.6198446998889409
002206,-0.0262899598572758,0.6818467000999919
002215,0.12190053443423325,0.7864384459142688
002218,-0.028251975473845316,1.0830707862032947
002219,-0.02210128654591323,1.020127473716738
002221,-0.03508365232558888,0.5835767390049857
002226,0.07907506170552815,0.6262575109836304
002234,-0.1070025024608435,0.8681304374741301
002237,-0.009940348246490175,0.6954155811250947
002240,-0.17635097166368702,1.0968803145441637
002241,0.09299466643732837,0.7683906321597386
002245,0.15779958758646137,1.0591582246044193
002250,-0.08261007061981063,0.9472537442317741
002254,-0.14902151157579707,0.7897821620464215
002256,-0.002654051883644065,0.9854757199354817
002258,-0.14347678320007357,0.8308450962452435
002259,-0.13812133035543495,0.35240866988129166
002267,0.045949595463687785,0.42870755475977834
002277,0.22762662904240405,0.9949279080203317
002283,-0.006247573898680126,0.9386699679688665
002286,-0.016075115325720785,1.0642848907226874
002297,-0.053866334956813325,1.28151931473161
002299,-0.0473534373455787,0.4317134526711947
002300,-0.1450302579837439,0.7969479453945746
002303,0.06075319115314089,0.7861540582192532
002312,0.35125298212752476,1.0617331471035527
002321,0.035787783084383254,0.8115091154684533
002326,-0.08925969627364531,1.138939684654137
002329,-0.20189056761974178,1.2862501085500542
002330,-0.07382982987738383,1.0772237276823953
002340,0.07940262618310008,0.8975195908584869
002342,-0.10335687164136627,0.9975557595307196
002352,0.012634852408904598,0.40384647795681017
002357,-0.007160481859631449,0.953378760624235
002366,-0.03976353556525564,0.9206822774714761
002369,0.1073849771044594,1.0712299736407809
002376,-0.04185528584647159,0.9369273672094639
002378,0.06759911675137227,1.001764744201616
002381,-0.027616180085394536,0.7109308568038217
002382,-0.0877297677061854,0.7626907829882493
002384,0.24745721288178169,0.9314714042729829
002385,-0.1111673294576482,0.7187635956393104
002386,-0.036135438266868894,0.9512176128636569
002387,-0.006334617751363989,1.200595791087088
002391,-0.06081402341813387,0.5889239937954454
002394,-0.027439475043166343,0.5603765232392907
002395,-0.024647625945615256,1.0269685939354807
002397,-0.06369968637685255,0.9246034038368337
002399,-0.03500362143016697,0.6717183369737836
002403,0.29461966665841033,1.062184058692149
002407,-0.0742914317769665,0.9778362732264472
002408,-0.012027588145043976,0.7470797673381739
002426,0.08382532205496131,1.1675645306750562
002427,-0.11667774366564927,1.2584873639328606
002430,-0.09571114762449734,0.6079535029153604
002434,-0.050796348206584144,0.9708655560029033
002436,-0.09381520183189557,1.1976895359744246
002442,-0.015430519667064081,1.0627062390436055
002448,-0.01515075473684073,0.9942050912218285
002455,0.04068717259862502,1.1396320783448026
002458,-0.031881941834332586,0.6530296984990376
002459,-0.12018817909415702,1.0261014356095095
002466,-0.17699676345075685,1.065226955101899
002468,0.10041371932288956,0.5536386944252113
002470,0.05248535672218836,0.8572957228015815
002479,0.0029266372270241835,0.6819339749220313
002480,0.022831807600383357,1.0204267374525058
002481,0.11863164103585917,0.9016464097529827
002488,0.1966116026965043,0.9874847156941949
002490,-0.14905657340004003,0.8307686149347259
002492,-0.06280288392421676,1.0035930163247402
002493,-0.054934518636392635,0.5345195115557945
002501,0.07971563854852602,0.938893412809412
002511,-0.14408705197836685,0.7400507776474116
002514,0.05243842661883724,1.3785548038831505
002520,0.008172787760841106,1.2540442445757218
002522,-0.07086110812478263,1.1411145065289092
002524,-0.20645756043707314,1.3599358590931934
002529,-0.08995607779758057,1.457493886439906
002531,-0.13864651434994402,0.8751462495551118
002532,0.11439793731975942,0.5849976790896697
002535,-0.05343348657248105,1.1399461030833256
002539,-0.013410784184383118,0.6414952963700927
002541,-0.045603408291924906,0.9061936784566565
002547,0.0042460648419693214,1.4072755966105424
002548,-0.11036919874464149,0.9366611564588936
002549,-0.1599896158266211,1.2596255341947094
002552,-0.0040380745638604835,0.7943075041908689
002562,0.042083974321774714,1.0565164975840324
002566,-0.08793944664344627,1.0602489128397345
002567,-0.12735432176596284,0.7029310712790877
002570,0.05495944043352338,0.9735637483972661
002571,-0.15405322031804528,1.2875642208106273
002572,0.048703820560588064,0.47883132642415227
002579,-0.017394632213087853,1.2285648347408016
002582,0.11305297448722412,0.7436124708319466
002585,-0.14088998876231273,1.0904534675377924
002593,0.13170550281419136,1.0998005165216296
002597,0.025989717566256045,0.5976514972361564
002601,0.01856737319517701,0.40346528658846886
002607,-0.028890671893739662,0.8987734820312951
002608,0.05961115065618646,0.5286685857827986
002616,-0.011016448390191544,0.8979561026295039
002617,0.11034010597153646,1.1477997061223693
002623,-0.20029786115456838,1.1109367642800143
002627,-0.012752497430858068,0.7057275796342457
002634,-0.2334731109661701,1.2635477717938073
002637,-0.019308429335413248,0.8444248316153182
002643,-0.11213101903738967,0.8743695333326192
002648,0.1103467608104611,0.5075572588275347
002650,0.10428605649315592,0.7115100262508542
002659,0.06881500537177215,1.1645928679304625
002661,0.03401053858626023,0.7857888335187471
002662,0.04071847442985269,0.8975787898444072
002666,-0.06706767384865782,0.9646649132485269
002667,0.04922606753109008,1.411999447009111
002672,-0.0585782999207022,0.8022224170019527
002674,-0.059820188460325184,0.7312859545390012
002679,-0.13547692150322405,1.10344678041674
002682,-0.24982059495667724,1.5115077956072493
002688,-0.015551892062362863,0.7985552208503871
002696,-0.0983346585202682,1.194889379203445
002701,0.10155161535158998,0.4426724313208275
002702,-0.06809594673140612,0.9955565599956266
002709,-0.06978216654957684,1.1620031748041098
002714,-0.01731232893736994,0.36273503631593823
002715,0.02003529108073986,1.1043588523232204
002719,-0.10078745853290705,1.2034597636083149
002726,-0.002347450856332531,0.5086736643896402
002728,-0.0995038591790578,0.7629534405450721
002734,0.028655106634357184,0.7742214331030195
002741,0.11012914498550996,1.0553327675038842
002742,0.10795823354911913,0.41250914932572613
002746,-0.03440756845838765,0.6539162867944404
002748,-0.11000736368173405,0.9107885555104391
002752,0.10277654263965391,1.0450290043318378
002753,-0.09032872293099951,1.0722835051080577
002759,-0.04563522808820561,1.2814815014978729
002765,0.1545043583035583,1.3328795666825988
002772,-0.0024101293597608656,0.795356327538704
002780,0.07112414904309669,1.0216067944475618
002783,-0.12168506235250215,1.0317489850060007
002786,-0.16368551862450276,1.2092229085426556
002787,-0.027620358592417092,1.0846209779497158
002793,-0.0997860336912889,0.8268365583086906
002795,-0.1787224243969159,1.286283694388865
002798,-0.11908113392932168,1.1095893246941584
002805,-0.0728513892261205,1.3203789456697945
002810,-0.17523982335978608,1.1087714322084743
002812,-0.19449242128984484,1.0322694871422418
002815,0.02767063791246971,0.8882126689675859
002823,0.09522093517318862,1.151119950548932
002831,0.014370036419355017,0.3868034935947301
002840,-0.1889462208148697,0.7711583387590817
002842,-0.09340143306650461,1.2641620044395339
002846,-0.0521747270252427,1.2622377765167785
002852,-0.0795422622080796,0.9935239199111346
002859,-0.05964414945290372,0.9114029538923182
002861,0.026001162891326007,1.3177219505820568
002862,0.23056906720612086,1.1654879491148702
002863,-0.11411054576022191,1.2147607930223216
002865,-0.0974400735963747,1.221676790887997
002866,-0.06608575515454666,1.2647067796928029
002868,0.004759140214753245,1.3300461135926334
002870,-0.047048134217900384,1.0206231813680944
002872,-0.041721072250298814,0.6794110330213236
002873,-0.0695334212121584,1.1992352546263945
002876,-0.1227551793520966,1.3267111592738943
002877,-0.05467911534441684,1.3118484869202942
002886,-0.050318967274729384,1.2929343903561201
002893,-0.002817403238824609,0.9592378349617269
002895,0.11817611488431329,0.7543346994639057
002898,-0.11262630602398757,1.195572134439242
002899,0.17317467633518172,1.2503671023252223
002900,-0.08960266825715472,0.873325485323559
002910,-0.1250203804395683,1.210262718139385
002911,0.13218703310352303,0.4368669674144886
002913,-0.08581239918276272,0.9373028473485989
002915,-0.07415080623042342,1.2765542370024368
002918,-0.02730443825958897,0.8617961781584128
002921,-0.12108399703311981,1.17778430560151
002923,-0.07937614336617052,0.9672714638073363
002928,0.04333322869383084,1.0104731844446926
002930,-0.19623091275527202,0.8806192487716146
002943,0.0026445981933290418,1.314307446209797
002946,0.12263984980599417,0.9577838854199241
002950,-0.021129200211942797,0.8473856184453301
002967,0.05261582155917004,1.0400469675336077
002969,-0.07177487964906415,0.9465517070390848
002971,-0.039415329064577606,0.933856644960889
002982,-0.03976836546779022,1.1136323847931133
002986,-0.09397984619341515,0.8147283647669321
002998,-0.07477448104803092,1.1508550022689588
003003,-0.01898567934815053,1.2111113348331095
003011,-0.09666402573891501,1.1387617756593351
003016,0.046673904516820554,0.8934947580847784
003017,-0.08340725658166656,1.1836243923738896
003022,-0.10058227796577937,1.075046043171042
003026,0.1154645511124216,1.0799509536889786
003030,-0.10616461131309182,0.9410105848167757
003033,-0.09558126371907448,0.9239429217328284
003035,-0.09439639311655257,0.7460378238841022
003038,-0.11463987537796486,1.2857938317284725
003041,0.23345014853044288,0.9608993054121575
003042,-0.06885227955139933,1.0226229905330244
003816,0.11207994667538951,0.1266957857058455
300003,-0.1087460589888753,0.8380842942471645
300007,0.0363521605751744,1.2070450025782666
300014,0.07192422947967617,1.253663579695511
300016,-0.031079884386572464,1.2917219569371712
300030,-0.04577469279714867,1.727214982516297
300035,0.15225886369776515,1.231942640123327
300040,0.18542317524245994,1.2226830878978785
300043,0.0590140258368005,1.4028478468975218
300051,-0.15978615860266387,1.5808769350035274
300055,-0.07962878979045157,1.436197567263109
300057,-0.06678167969997215,1.333475950977359
300067,0.3899233503358311,1.619075571557604
300068,0.18468730656999038,1.1986149412060387
300072,0.049298495965329654,1.5410175863116788
300077,0.39176880198151637,1.4648330347480656
300080,0.0035749127053987736,1.5198073072883953
300082,-0.007037147469116829,1.1531927287250636
300086,-0.03077180324920018,1.357167345091083
